publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,total_cases,confirmed_deaths,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2018-09-23,2018-09-22,COD,North Kivu,Mabalako,69,21,90,44,65,4,0,0,27,4,0,1,0,1,0,0,-2,https://mailchi.mp/ca153def9618/ebola_kivu_23sept
2018-09-23,2018-09-22,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/ca153def9618/ebola_kivu_23sept
2018-09-23,2018-09-22,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/ca153def9618/ebola_kivu_23sept
2018-09-23,2018-09-22,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,0,https://mailchi.mp/ca153def9618/ebola_kivu_23sept
2018-09-23,2018-09-22,COD,Ituri,Komanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/ca153def9618/ebola_kivu_23sept
2018-09-23,2018-09-22,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,0,https://mailchi.mp/ca153def9618/ebola_kivu_23sept
2018-09-23,2018-09-22,COD,Ituri,Tchomia,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/ca153def9618/ebola_kivu_23sept
2018-09-22,2018-09-21,COD,North Kivu,Beni,28,4,32,20,24,4,0,1,6,4,0,0,0,0,0,0,1,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,North Kivu,Butembo,6,2,8,1,3,2,0,0,1,2,0,0,0,0,0,0,0,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,North Kivu,Mabalako,68,21,89,44,65,6,0,0,27,6,0,0,0,0,0,0,3,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,1,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,Ituri,Komanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,-2,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-22,2018-09-21,COD,Ituri,Tchomia,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/9de66c89895d/ebola_kivu_22sept
2018-09-21,2018-09-20,COD,North Kivu,Beni,28,4,32,20,24,3,1,0,5,3,0,3,0,3,1,1,1,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,North Kivu,Butembo,6,2,8,1,3,2,0,0,1,2,0,0,0,0,0,0,0,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,North Kivu,Mabalako,68,21,89,44,65,3,0,0,27,3,0,0,0,0,0,0,1,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,North Kivu,Musienene,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,Ituri,Komanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,Ituri,Mandima,9,2,11,1,3,2,0,0,3,2,0,0,0,0,0,0,2,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-21,2018-09-20,COD,Ituri,Tchomia,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,https://mailchi.mp/4bc95ae1768f/ebola_kivu_21sept
2018-09-20,2018-09-19,COD,North Kivu,Beni,25,4,29,19,23,2,0,1,5,2,0,0,0,0,0,0,1,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,North Kivu,Butembo,6,2,8,1,3,2,0,0,1,2,0,1,0,1,0,0,-3,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,North Kivu,Goma,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,North Kivu,Mabalako,68,21,89,44,65,2,0,0,27,2,0,0,0,0,0,0,1,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,Ituri,Komanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-20,2018-09-19,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,-1,https://mailchi.mp/38deffc31ebf/ebola_kivu_20sept
2018-09-19,2018-09-18,COD,North Kivu,Beni,25,4,29,19,23,1,0,0,4,1,0,0,0,0,0,0,-3,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,North Kivu,Butembo,5,2,7,1,3,5,0,0,1,5,0,0,0,0,0,0,5,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,North Kivu,Goma,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,North Kivu,Mabalako,68,21,89,44,65,1,0,0,27,1,0,0,0,0,0,0,1,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,Ituri,Komanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-19,2018-09-18,COD,Ituri,Mandima,9,2,11,1,3,1,0,0,3,1,0,0,0,0,0,0,-1,https://mailchi.mp/695bb330c6a4/ebola_kivu_19sept
2018-09-18,2018-09-17,COD,North Kivu,Beni,25,4,29,19,23,4,0,0,4,3,1,0,0,0,0,0,3,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,North Kivu,Butembo,5,2,7,1,3,0,0,0,1,0,0,0,0,0,0,0,-1,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,North Kivu,Mabalako,68,21,89,44,65,0,0,0,27,0,0,0,0,0,0,0,-1,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,-2,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,Ituri,Komanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-18,2018-09-17,COD,Ituri,Mandima,9,2,11,1,3,2,0,0,3,2,0,0,0,0,0,0,2,https://mailchi.mp/eec05154b8e8/ebola_kivu_18sept
2018-09-17,2018-09-16,COD,North Kivu,Beni,25,4,29,19,23,1,0,0,4,1,0,0,0,0,0,0,0,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,North Kivu,Butembo,5,2,7,1,3,1,0,0,1,1,0,0,0,0,0,0,0,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,North Kivu,Mabalako,68,21,89,44,65,1,0,0,27,1,0,0,0,0,0,0,0,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,North Kivu,Masereka,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,North Kivu,Oicha,2,1,3,0,1,2,0,0,2,2,0,0,0,0,0,0,2,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,Ituri,Komanda,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-17,2018-09-16,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,0,https://mailchi.mp/822fafac8a55/ebola_kivu_17sept
2018-09-16,2018-09-15,COD,North Kivu,Beni,25,4,29,19,23,1,2,0,4,1,0,1,0,1,2,2,0,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-16,2018-09-15,COD,North Kivu,Butembo,5,2,7,1,3,1,0,0,1,1,0,1,0,1,0,0,-2,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-16,2018-09-15,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-16,2018-09-15,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-16,2018-09-15,COD,North Kivu,Mabalako,68,21,89,44,65,1,0,1,27,1,0,0,0,0,0,0,1,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-16,2018-09-15,COD,North Kivu,Masereka,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-16,2018-09-15,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-16,2018-09-15,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-16,2018-09-15,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,-1,https://mailchi.mp/b9f8278091fc/ebola_kivu_16sept
2018-09-15,2018-09-14,COD,North Kivu,Beni,24,4,28,17,21,1,1,0,4,1,0,0,0,0,1,1,-2,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-15,2018-09-14,COD,North Kivu,Butembo,4,2,6,1,3,3,0,0,1,3,0,0,0,0,0,0,-2,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-15,2018-09-14,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-15,2018-09-14,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-15,2018-09-14,COD,North Kivu,Mabalako,68,21,89,44,65,0,0,0,26,0,0,0,0,0,0,0,-2,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-15,2018-09-14,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-15,2018-09-14,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-15,2018-09-14,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,-1,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-15,2018-09-14,COD,Ituri,Mandima,9,2,11,1,3,1,0,0,3,1,0,0,0,0,0,0,1,https://mailchi.mp/2e6744c50cf5/ebola_kivu_15sept
2018-09-14,2018-09-13,COD,North Kivu,Beni,24,4,28,16,20,3,1,0,4,3,0,3,0,3,1,1,-5,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-14,2018-09-13,COD,North Kivu,Butembo,4,2,6,1,3,5,0,0,1,5,0,0,0,0,0,0,1,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-14,2018-09-13,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-14,2018-09-13,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-14,2018-09-13,COD,North Kivu,Mabalako,68,21,89,44,65,2,1,0,26,2,0,0,0,0,1,1,0,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-14,2018-09-13,COD,North Kivu,Masereka,1,0,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-14,2018-09-13,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-14,2018-09-13,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,0,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-14,2018-09-13,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,0,https://mailchi.mp/820051e5d093/ebola_kivu_14sept
2018-09-13,2018-09-12,COD,North Kivu,Beni,21,4,25,15,19,8,0,0,4,8,0,1,0,1,0,0,6,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-13,2018-09-12,COD,North Kivu,Butembo,4,2,6,1,3,4,0,0,1,4,0,1,0,1,0,0,0,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-13,2018-09-12,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-13,2018-09-12,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-13,2018-09-12,COD,North Kivu,Mabalako,68,21,89,43,64,2,0,0,26,2,0,2,0,2,0,0,-6,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-13,2018-09-12,COD,North Kivu,Masereka,1,0,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-13,2018-09-12,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-13,2018-09-12,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,-1,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-13,2018-09-12,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,-1,https://mailchi.mp/c58e80fafe6f/ebola_kivu_13sept
2018-09-12,2018-09-11,COD,North Kivu,Beni,20,4,24,15,19,2,0,0,4,2,0,0,0,0,0,0,-1,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-12,2018-09-11,COD,North Kivu,Butembo,3,2,5,1,3,4,0,0,1,4,0,1,0,1,0,0,4,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-12,2018-09-11,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-12,2018-09-11,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-12,2018-09-11,COD,North Kivu,Mabalako,66,21,87,43,64,8,0,0,26,5,3,0,0,0,0,0,3,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-12,2018-09-11,COD,North Kivu,Masereka,1,0,1,1,1,2,0,0,0,2,0,0,0,0,0,0,2,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-12,2018-09-11,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-12,2018-09-11,COD,North Kivu,Oicha,2,1,3,0,1,2,0,0,2,2,0,0,0,0,0,0,2,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-12,2018-09-11,COD,Ituri,Mandima,9,2,11,1,3,1,0,0,3,1,0,0,0,0,0,0,1,https://mailchi.mp/1644c6a622ef/ebola_kivu_12sept
2018-09-11,2018-09-10,COD,North Kivu,Beni,20,4,24,15,19,3,0,0,4,3,0,0,0,0,0,0,1,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-11,2018-09-10,COD,North Kivu,Butembo,2,2,4,1,3,0,0,1,1,0,0,0,0,0,0,0,0,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-11,2018-09-10,COD,North Kivu,Goma,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-11,2018-09-10,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-11,2018-09-10,COD,North Kivu,Mabalako,66,21,87,43,64,5,1,0,26,3,2,0,0,0,1,1,-2,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-11,2018-09-10,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-11,2018-09-10,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-11,2018-09-10,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-11,2018-09-10,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,0,https://mailchi.mp/ff1463ead572/ebola_kivu_11sept
2018-09-10,2018-09-09,COD,North Kivu,Beni,20,4,24,15,19,2,1,1,4,1,1,0,0,0,1,1,-2,https://mailchi.mp/196210a9e992/ebola_kivu_10sept
2018-09-10,2018-09-09,COD,North Kivu,Butembo,2,2,4,1,3,0,0,0,0,0,0,1,0,1,0,0,0,https://mailchi.mp/196210a9e992/ebola_kivu_10sept
2018-09-10,2018-09-09,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/196210a9e992/ebola_kivu_10sept
2018-09-10,2018-09-09,COD,North Kivu,Mabalako,66,21,87,42,63,7,0,0,26,2,5,0,0,0,0,0,-9,https://mailchi.mp/196210a9e992/ebola_kivu_10sept
2018-09-10,2018-09-09,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/196210a9e992/ebola_kivu_10sept
2018-09-10,2018-09-09,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/196210a9e992/ebola_kivu_10sept
2018-09-10,2018-09-09,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/196210a9e992/ebola_kivu_10sept
2018-09-10,2018-09-09,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,0,https://mailchi.mp/196210a9e992/ebola_kivu_10sept
2018-09-09,2018-09-08,COD,North Kivu,Beni,20,4,24,14,18,4,0,0,3,3,1,0,0,0,0,0,3,https://mailchi.mp/363955d77983/ebola_kivu_9sept
2018-09-09,2018-09-08,COD,North Kivu,Butembo,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,-3,https://mailchi.mp/363955d77983/ebola_kivu_9sept
2018-09-09,2018-09-08,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/363955d77983/ebola_kivu_9sept
2018-09-09,2018-09-08,COD,North Kivu,Mabalako,66,21,87,42,63,16,0,0,26,9,7,0,0,0,0,0,9,https://mailchi.mp/363955d77983/ebola_kivu_9sept
2018-09-09,2018-09-08,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/363955d77983/ebola_kivu_9sept
2018-09-09,2018-09-08,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/363955d77983/ebola_kivu_9sept
2018-09-09,2018-09-08,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,-1,https://mailchi.mp/363955d77983/ebola_kivu_9sept
2018-09-09,2018-09-08,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,-2,https://mailchi.mp/363955d77983/ebola_kivu_9sept
2018-09-08,2018-09-07,COD,North Kivu,Beni,20,4,24,14,18,1,1,0,3,1,0,2,0,2,1,1,-1,https://mailchi.mp/b0c4027473ad/ebola_kivu_8sept
2018-09-08,2018-09-07,COD,North Kivu,Butembo,1,2,3,1,3,3,0,0,0,3,0,0,0,0,0,0,2,https://mailchi.mp/b0c4027473ad/ebola_kivu_8sept
2018-09-08,2018-09-07,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/b0c4027473ad/ebola_kivu_8sept
2018-09-08,2018-09-07,COD,North Kivu,Mabalako,66,21,87,42,63,7,0,2,26,7,0,0,0,0,0,0,3,https://mailchi.mp/b0c4027473ad/ebola_kivu_8sept
2018-09-08,2018-09-07,COD,North Kivu,Masereka,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/b0c4027473ad/ebola_kivu_8sept
2018-09-08,2018-09-07,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/b0c4027473ad/ebola_kivu_8sept
2018-09-08,2018-09-07,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,0,https://mailchi.mp/b0c4027473ad/ebola_kivu_8sept
2018-09-08,2018-09-07,COD,Ituri,Mandima,9,2,11,1,3,2,0,0,3,2,0,0,0,0,0,0,1,https://mailchi.mp/b0c4027473ad/ebola_kivu_8sept
2018-09-07,2018-09-06,COD,North Kivu,Beni,18,4,22,13,17,2,0,0,3,2,0,0,0,0,0,0,1,https://mailchi.mp/d8019cbd3724/ebola_kivu_7sept
2018-09-07,2018-09-06,COD,North Kivu,Butembo,1,2,3,1,3,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/d8019cbd3724/ebola_kivu_7sept
